id,name,date,market
1707,ETH,2013+AC0-09+AC0-04,3768
1708,ETH,2013+AC0-09+AC0-05,5588
1709,ETH,2013+AC0-09+AC0-06,5972
1710,ETH,2013+AC0-09+AC0-07,6703
1711,ETH,2013+AC0-09+AC0-08,5275
1712,ETH,2013+AC0-09+AC0-09,5196
1713,ETH,2013+AC0-09+AC0-10,10719
1714,ETH,2013+AC0-09+AC0-11,8721
1715,ETH,2013+AC0-09+AC0-12,6866
1716,ETH,2013+AC0-09+AC0-13,7279
1717,ETH,2013+AC0-09+AC0-14,8812
1718,ETH,2013+AC0-09+AC0-15,9574
1719,ETH,2013+AC0-09+AC0-16,8819
1720,ETH,2013+AC0-09+AC0-17,8908
1721,ETH,2013+AC0-09+AC0-18,8988
1722,ETH,2013+AC0-09+AC0-19,8998
1723,ETH,2013+AC0-09+AC0-20,8901
1724,ETH,2013+AC0-09+AC0-21,8780
1725,ETH,2013+AC0-09+AC0-22,8848
1726,ETH,2013+AC0-09+AC0-23,8985
1727,ETH,2013+AC0-09+AC0-24,8772
1728,ETH,2013+AC0-09+AC0-25,8281
1729,ETH,2013+AC0-09+AC0-26,8336
1730,ETH,2013+AC0-09+AC0-27,8383
1731,ETH,2013+AC0-09+AC0-28,8801
1732,ETH,2013+AC0-09+AC0-29,9656
1733,ETH,2013+AC0-09+AC0-30,12462
1734,ETH,2013+AC0-10+AC0-01,8081
1735,ETH,2013+AC0-10+AC0-02,7360
1736,ETH,2013+AC0-10+AC0-03,7022
1737,ETH,2013+AC0-10+AC0-04,8013
1738,ETH,2013+AC0-10+AC0-05,8852
1739,ETH,2013+AC0-10+AC0-06,8728
1740,ETH,2013+AC0-10+AC0-07,7529
1741,ETH,2013+AC0-10+AC0-08,11888
1742,ETH,2013+AC0-10+AC0-09,8796
1743,ETH,2013+AC0-10+AC0-10,11173
1744,ETH,2013+AC0-10+AC0-11,11323
1745,ETH,2013+AC0-10+AC0-12,11328
1746,ETH,2013+AC0-10+AC0-13,11757
1747,ETH,2013+AC0-10+AC0-14,10020
1748,ETH,2013+AC0-10+AC0-15,10110
1749,ETH,2013+AC0-10+AC0-16,10504
1750,ETH,2013+AC0-10+AC0-17,11721
1751,ETH,2013+AC0-10+AC0-18,9914
1752,ETH,2013+AC0-10+AC0-19,10347
1753,ETH,2013+AC0-10+AC0-20,10328
1754,ETH,2013+AC0-10+AC0-21,10965
1755,ETH,2013+AC0-10+AC0-22,9218
1756,ETH,2013+AC0-10+AC0-23,6543
1757,ETH,2013+AC0-10+AC0-24,7533
1758,ETH,2013+AC0-10+AC0-25,6977
1759,ETH,2013+AC0-10+AC0-26,6645
1760,ETH,2013+AC0-10+AC0-27,6056
1761,ETH,2013+AC0-10+AC0-28,6660
1762,ETH,2013+AC0-10+AC0-29,7759
1763,ETH,2013+AC0-10+AC0-30,4953
1764,ETH,2013+AC0-10+AC0-31,4580
1765,ETH,2013+AC0-11+AC0-01,4987
1766,ETH,2013+AC0-11+AC0-02,1585
1767,ETH,2013+AC0-11+AC0-03,5062
1768,ETH,2013+AC0-11+AC0-04,4529
1769,ETH,2013+AC0-11+AC0-05,2119
1770,ETH,2013+AC0-11+AC0-06,4329
1771,ETH,2013+AC0-11+AC0-07,4631
1772,ETH,2013+AC0-11+AC0-08,3080
1773,ETH,2013+AC0-11+AC0-09,4841
1774,ETH,2013+AC0-11+AC0-10,3826
1775,ETH,2013+AC0-11+AC0-11,5836
1776,ETH,2013+AC0-11+AC0-12,5004
1777,ETH,2013+AC0-11+AC0-13,4036
1778,ETH,2013+AC0-11+AC0-14,4792
1779,ETH,2013+AC0-11+AC0-15,4124
1780,ETH,2013+AC0-11+AC0-16,3159
1781,ETH,2013+AC0-11+AC0-17,7761
1782,ETH,2013+AC0-11+AC0-18,9312
1783,ETH,2013+AC0-11+AC0-19,9662
1784,ETH,2013+AC0-11+AC0-20,7852
1785,ETH,2013+AC0-11+AC0-21,8149
1786,ETH,2013+AC0-11+AC0-22,22231
1787,ETH,2013+AC0-11+AC0-23,29807
1788,ETH,2013+AC0-11+AC0-24,53281
1789,ETH,2013+AC0-11+AC0-25,86679
1790,ETH,2013+AC0-11+AC0-26,80950
1791,ETH,2013+AC0-11+AC0-27,143692
1792,ETH,2013+AC0-11+AC0-28,142635
1793,ETH,2013+AC0-11+AC0-29,296872
1794,ETH,2013+AC0-11+AC0-30,698382
1795,ETH,2013+AC0-12+AC0-01,1267930
1796,ETH,2013+AC0-12+AC0-02,696549
1797,ETH,2013+AC0-12+AC0-03,657786
1798,ETH,2013+AC0-12+AC0-04,653306
1799,ETH,2013+AC0-12+AC0-05,738505
1800,ETH,2013+AC0-12+AC0-06,666634
1801,ETH,2013+AC0-12+AC0-07,549514
1802,ETH,2013+AC0-12+AC0-08,459861
1803,ETH,2013+AC0-12+AC0-09,593797
1804,ETH,2013+AC0-12+AC0-10,737215
1805,ETH,2013+AC0-12+AC0-11,679805
1806,ETH,2013+AC0-12+AC0-12,629174
1807,ETH,2013+AC0-12+AC0-13,635588
1808,ETH,2013+AC0-12+AC0-14,633459
1809,ETH,2013+AC0-12+AC0-15,631828
1810,ETH,2013+AC0-12+AC0-16,560976
1811,ETH,2013+AC0-12+AC0-17,429808
1812,ETH,2013+AC0-12+AC0-18,387979
1813,ETH,2013+AC0-12+AC0-19,304235
1814,ETH,2013+AC0-12+AC0-20,333342
1815,ETH,2013+AC0-12+AC0-21,354105
1816,ETH,2013+AC0-12+AC0-22,326174
1817,ETH,2013+AC0-12+AC0-23,319210
1818,ETH,2013+AC0-12+AC0-24,304245
1819,ETH,2013+AC0-12+AC0-25,288152
1820,ETH,2013+AC0-12+AC0-26,301917
1821,ETH,2013+AC0-12+AC0-27,348464
1822,ETH,2013+AC0-12+AC0-28,405967
1823,ETH,2013+AC0-12+AC0-29,364147
1824,ETH,2013+AC0-12+AC0-30,384871
1825,ETH,2013+AC0-12+AC0-31,371642
1826,ETH,2014+AC0-01+AC0-01,383667
1827,ETH,2014+AC0-01+AC0-02,379684
1828,ETH,2014+AC0-01+AC0-03,392211
1829,ETH,2014+AC0-01+AC0-04,412629
1830,ETH,2014+AC0-01+AC0-05,416192
1831,ETH,2014+AC0-01+AC0-06,475129
1832,ETH,2014+AC0-01+AC0-07,722295
1833,ETH,2014+AC0-01+AC0-08,539223
1834,ETH,2014+AC0-01+AC0-09,731461
1835,ETH,2014+AC0-01+AC0-10,796016
1836,ETH,2014+AC0-01+AC0-11,1155980
1837,ETH,2014+AC0-01+AC0-12,1043680
1838,ETH,2014+AC0-01+AC0-13,1182460
1839,ETH,2014+AC0-01+AC0-14,1013710
1840,ETH,2014+AC0-01+AC0-15,865490
1841,ETH,2014+AC0-01+AC0-16,903003
1842,ETH,2014+AC0-01+AC0-17,1000720
1843,ETH,2014+AC0-01+AC0-18,972763
1844,ETH,2014+AC0-01+AC0-19,975784
1845,ETH,2014+AC0-01+AC0-20,856713
1846,ETH,2014+AC0-01+AC0-21,848138
1847,ETH,2014+AC0-01+AC0-22,736657
1848,ETH,2014+AC0-01+AC0-23,744542
1849,ETH,2014+AC0-01+AC0-24,688513
1850,ETH,2014+AC0-01+AC0-25,620449
1851,ETH,2014+AC0-01+AC0-26,639472
1852,ETH,2014+AC0-01+AC0-27,685026
1853,ETH,2014+AC0-01+AC0-28,611607
1854,ETH,2014+AC0-01+AC0-29,620519
1855,ETH,2014+AC0-01+AC0-30,645734
1856,ETH,2014+AC0-01+AC0-31,625969
1857,ETH,2014+AC0-02+AC0-01,620544
1858,ETH,2014+AC0-02+AC0-02,628362
1859,ETH,2014+AC0-02+AC0-03,647685
1860,ETH,2014+AC0-02+AC0-04,633680
1861,ETH,2014+AC0-02+AC0-05,627924
1862,ETH,2014+AC0-02+AC0-06,568516
1863,ETH,2014+AC0-02+AC0-07,550805
1864,ETH,2014+AC0-02+AC0-08,485007
1865,ETH,2014+AC0-02+AC0-09,462484
1866,ETH,2014+AC0-02+AC0-10,474605
1867,ETH,2014+AC0-02+AC0-11,491776
1868,ETH,2014+AC0-02+AC0-12,476463
1869,ETH,2014+AC0-02+AC0-13,491948
1870,ETH,2014+AC0-02+AC0-14,527320
1871,ETH,2014+AC0-02+AC0-15,647800
1872,ETH,2014+AC0-02+AC0-16,626011
1873,ETH,2014+AC0-02+AC0-17,539081
1874,ETH,2014+AC0-02+AC0-18,549936
1875,ETH,2014+AC0-02+AC0-19,557738
1876,ETH,2014+AC0-02+AC0-20,526024
1877,ETH,2014+AC0-02+AC0-21,479860
1878,ETH,2014+AC0-02+AC0-22,497571
1879,ETH,2014+AC0-02+AC0-23,532538
1880,ETH,2014+AC0-02+AC0-24,483236
1881,ETH,2014+AC0-02+AC0-25,437351
1882,ETH,2014+AC0-02+AC0-26,424544
1883,ETH,2014+AC0-02+AC0-27,456573
1884,ETH,2014+AC0-02+AC0-28,474287
1885,ETH,2014+AC0-03+AC0-01,415369
1886,ETH,2014+AC0-03+AC0-02,416975
1887,ETH,2014+AC0-03+AC0-03,374341
1888,ETH,2014+AC0-03+AC0-04,420744
1889,ETH,2014+AC0-03+AC0-05,376172
1890,ETH,2014+AC0-03+AC0-06,391772
1891,ETH,2014+AC0-03+AC0-07,394548
1892,ETH,2014+AC0-03+AC0-08,326164
1893,ETH,2014+AC0-03+AC0-09,353499
1894,ETH,2014+AC0-03+AC0-10,404274
1895,ETH,2014+AC0-03+AC0-11,361538
1896,ETH,2014+AC0-03+AC0-12,340406
1897,ETH,2014+AC0-03+AC0-13,359332
1898,ETH,2014+AC0-03+AC0-14,350196
1899,ETH,2014+AC0-03+AC0-15,343478
1900,ETH,2014+AC0-03+AC0-16,336350
1901,ETH,2014+AC0-03+AC0-17,334515
1902,ETH,2014+AC0-03+AC0-18,330686
1903,ETH,2014+AC0-03+AC0-19,263959
1904,ETH,2014+AC0-03+AC0-20,316107
1905,ETH,2014+AC0-03+AC0-21,299332
1906,ETH,2014+AC0-03+AC0-22,286976
1907,ETH,2014+AC0-03+AC0-23,292858
1908,ETH,2014+AC0-03+AC0-24,242157
1909,ETH,2014+AC0-03+AC0-25,275686
1910,ETH,2014+AC0-03+AC0-26,282590
1911,ETH,2014+AC0-03+AC0-27,257759
1912,ETH,2014+AC0-03+AC0-28,272754
1913,ETH,2014+AC0-03+AC0-29,252019
1914,ETH,2014+AC0-03+AC0-30,221130
1915,ETH,2014+AC0-03+AC0-31,211109
1916,ETH,2014+AC0-04+AC0-01,219094
1917,ETH,2014+AC0-04+AC0-02,217451
1918,ETH,2014+AC0-04+AC0-03,186269
1919,ETH,2014+AC0-04+AC0-04,164530
1920,ETH,2014+AC0-04+AC0-05,210833
1921,ETH,2014+AC0-04+AC0-06,234910
1922,ETH,2014+AC0-04+AC0-07,241702
1923,ETH,2014+AC0-04+AC0-08,218628
1924,ETH,2014+AC0-04+AC0-09,241910
1925,ETH,2014+AC0-04+AC0-10,212429
1926,ETH,2014+AC0-04+AC0-11,164985
1927,ETH,2014+AC0-04+AC0-12,190140
1928,ETH,2014+AC0-04+AC0-13,202699
1929,ETH,2014+AC0-04+AC0-14,172161
1930,ETH,2014+AC0-04+AC0-15,212329
1931,ETH,2014+AC0-04+AC0-16,238743
1932,ETH,2014+AC0-04+AC0-17,281090
1933,ETH,2014+AC0-04+AC0-18,262665
1934,ETH,2014+AC0-04+AC0-19,256719
1935,ETH,2014+AC0-04+AC0-20,244044
1936,ETH,2014+AC0-04+AC0-21,260728
1937,ETH,2014+AC0-04+AC0-22,213722
1938,ETH,2014+AC0-04+AC0-23,199078
1939,ETH,2014+AC0-04+AC0-24,203505
1940,ETH,2014+AC0-04+AC0-25,179185
1941,ETH,2014+AC0-04+AC0-26,169257
1942,ETH,2014+AC0-04+AC0-27,176651
1943,ETH,2014+AC0-04+AC0-28,184531
1944,ETH,2014+AC0-04+AC0-29,144053
1945,ETH,2014+AC0-04+AC0-30,149317
1946,ETH,2014+AC0-05+AC0-01,162784
1947,ETH,2014+AC0-05+AC0-02,161437
1948,ETH,2014+AC0-05+AC0-03,154718
1949,ETH,2014+AC0-05+AC0-04,146402
1950,ETH,2014+AC0-05+AC0-05,111720
1951,ETH,2014+AC0-05+AC0-06,140272
1952,ETH,2014+AC0-05+AC0-07,132194
1953,ETH,2014+AC0-05+AC0-08,146275
1954,ETH,2014+AC0-05+AC0-09,122455
1955,ETH,2014+AC0-05+AC0-10,123936
1956,ETH,2014+AC0-05+AC0-11,138561
1957,ETH,2014+AC0-05+AC0-12,141799
1958,ETH,2014+AC0-05+AC0-13,120309
1959,ETH,2014+AC0-05+AC0-14,127038
1960,ETH,2014+AC0-05+AC0-15,125408
1961,ETH,2014+AC0-05+AC0-16,118113
1962,ETH,2014+AC0-05+AC0-17,122668
1963,ETH,2014+AC0-05+AC0-18,110685
1964,ETH,2014+AC0-05+AC0-19,110306
1965,ETH,2014+AC0-05+AC0-20,105416
1966,ETH,2014+AC0-05+AC0-21,107579
1967,ETH,2014+AC0-05+AC0-22,115713
1968,ETH,2014+AC0-05+AC0-23,121496
1969,ETH,2014+AC0-05+AC0-24,118913
1970,ETH,2014+AC0-05+AC0-25,107785
1971,ETH,2014+AC0-05+AC0-26,97338
1972,ETH,2014+AC0-05+AC0-27,113755
1973,ETH,2014+AC0-05+AC0-28,126170
1974,ETH,2014+AC0-05+AC0-29,120360
1975,ETH,2014+AC0-05+AC0-30,117937
1976,ETH,2014+AC0-05+AC0-31,121246
1977,ETH,2014+AC0-06+AC0-01,120336
1978,ETH,2014+AC0-06+AC0-02,114596
1979,ETH,2014+AC0-06+AC0-03,133389
1980,ETH,2014+AC0-06+AC0-04,151697
1981,ETH,2014+AC0-06+AC0-05,126952
1982,ETH,2014+AC0-06+AC0-06,115511
1983,ETH,2014+AC0-06+AC0-07,108598
1984,ETH,2014+AC0-06+AC0-08,114412
1985,ETH,2014+AC0-06+AC0-09,118469
1986,ETH,2014+AC0-06+AC0-10,129477
1987,ETH,2014+AC0-06+AC0-11,108763
1988,ETH,2014+AC0-06+AC0-12,126344
1989,ETH,2014+AC0-06+AC0-13,114510
1990,ETH,2014+AC0-06+AC0-14,119886
1991,ETH,2014+AC0-06+AC0-15,112970
1992,ETH,2014+AC0-06+AC0-16,92973
1993,ETH,2014+AC0-06+AC0-17,97387
1994,ETH,2014+AC0-06+AC0-18,91703
1995,ETH,2014+AC0-06+AC0-19,90384
1996,ETH,2014+AC0-06+AC0-20,100170
1997,ETH,2014+AC0-06+AC0-21,115528
1998,ETH,2014+AC0-06+AC0-22,99144
1999,ETH,2014+AC0-06+AC0-23,97874
2000,ETH,2014+AC0-06+AC0-24,43540
2001,ETH,2014+AC0-06+AC0-25,115221
2002,ETH,2014+AC0-06+AC0-26,114214
2003,ETH,2014+AC0-06+AC0-27,85290
2004,ETH,2014+AC0-06+AC0-28,89239
2005,ETH,2014+AC0-06+AC0-29,89716
2006,ETH,2014+AC0-06+AC0-30,94781
2007,ETH,2014+AC0-07+AC0-01,94743
2008,ETH,2014+AC0-07+AC0-02,94473
2009,ETH,2014+AC0-07+AC0-03,90893
2010,ETH,2014+AC0-07+AC0-04,88456
2011,ETH,2014+AC0-07+AC0-05,81914
2012,ETH,2014+AC0-07+AC0-06,83903
2013,ETH,2014+AC0-07+AC0-07,101122
2014,ETH,2014+AC0-07+AC0-08,76296
2015,ETH,2014+AC0-07+AC0-09,73199
2016,ETH,2014+AC0-07+AC0-10,62475
2017,ETH,2014+AC0-07+AC0-11,74246
2018,ETH,2014+AC0-07+AC0-12,60670
2019,ETH,2014+AC0-07+AC0-13,66644
2020,ETH,2014+AC0-07+AC0-14,70214
2021,ETH,2014+AC0-07+AC0-15,65512
2022,ETH,2014+AC0-07+AC0-16,60054
2023,ETH,2014+AC0-07+AC0-17,61020
2024,ETH,2014+AC0-07+AC0-18,55214
2025,ETH,2014+AC0-07+AC0-19,67168
2026,ETH,2014+AC0-07+AC0-20,61347
2027,ETH,2014+AC0-07+AC0-21,69226
2028,ETH,2014+AC0-07+AC0-22,64190
2029,ETH,2014+AC0-07+AC0-23,60898
2030,ETH,2014+AC0-07+AC0-24,52509
2031,ETH,2014+AC0-07+AC0-25,52349
2032,ETH,2014+AC0-07+AC0-26,48348
2033,ETH,2014+AC0-07+AC0-27,47582
2034,ETH,2014+AC0-07+AC0-28,48434
2035,ETH,2014+AC0-07+AC0-29,50286
2036,ETH,2014+AC0-07+AC0-30,45860
2037,ETH,2014+AC0-07+AC0-31,43645
2038,ETH,2014+AC0-08+AC0-01,45948
2039,ETH,2014+AC0-08+AC0-02,55811
2040,ETH,2014+AC0-08+AC0-03,47765
2041,ETH,2014+AC0-08+AC0-04,47245
2042,ETH,2014+AC0-08+AC0-05,49853
2043,ETH,2014+AC0-08+AC0-06,42638
2044,ETH,2014+AC0-08+AC0-07,44351
2045,ETH,2014+AC0-08+AC0-08,46385
2046,ETH,2014+AC0-08+AC0-09,44172
2047,ETH,2014+AC0-08+AC0-10,42576
2048,ETH,2014+AC0-08+AC0-11,44379
2049,ETH,2014+AC0-08+AC0-12,45086
2050,ETH,2014+AC0-08+AC0-13,45864
2051,ETH,2014+AC0-08+AC0-14,46132
2052,ETH,2014+AC0-08+AC0-15,38880
2053,ETH,2014+AC0-08+AC0-16,32568
2054,ETH,2014+AC0-08+AC0-17,30460
2055,ETH,2014+AC0-08+AC0-18,31933
2056,ETH,2014+AC0-08+AC0-19,29132
2057,ETH,2014+AC0-08+AC0-20,28443
2058,ETH,2014+AC0-08+AC0-21,36355
2059,ETH,2014+AC0-08+AC0-22,33751
2060,ETH,2014+AC0-08+AC0-23,30567
2061,ETH,2014+AC0-08+AC0-24,24316
2062,ETH,2014+AC0-08+AC0-25,34972
2063,ETH,2014+AC0-08+AC0-26,31850
2064,ETH,2014+AC0-08+AC0-27,36238
2065,ETH,2014+AC0-08+AC0-28,35438
2066,ETH,2014+AC0-08+AC0-29,45372
2067,ETH,2014+AC0-08+AC0-30,40669
2068,ETH,2014+AC0-08+AC0-31,43796
2069,ETH,2014+AC0-09+AC0-01,37470
2070,ETH,2014+AC0-09+AC0-02,34582
2071,ETH,2014+AC0-09+AC0-03,35389
2072,ETH,2014+AC0-09+AC0-04,32013
2073,ETH,2014+AC0-09+AC0-05,33724
2074,ETH,2014+AC0-09+AC0-06,35432
2075,ETH,2014+AC0-09+AC0-07,32627
2076,ETH,2014+AC0-09+AC0-08,37613
2077,ETH,2014+AC0-09+AC0-09,34758
2078,ETH,2014+AC0-09+AC0-10,32808
2079,ETH,2014+AC0-09+AC0-11,33195
2080,ETH,2014+AC0-09+AC0-12,40890
2081,ETH,2014+AC0-09+AC0-13,37598
2082,ETH,2014+AC0-09+AC0-14,37464
2083,ETH,2014+AC0-09+AC0-15,35770
2084,ETH,2014+AC0-09+AC0-16,35765
2085,ETH,2014+AC0-09+AC0-17,36379
2086,ETH,2014+AC0-09+AC0-18,36213
2087,ETH,2014+AC0-09+AC0-19,36215
2088,ETH,2014+AC0-09+AC0-20,40053
2089,ETH,2014+AC0-09+AC0-21,39660
2090,ETH,2014+AC0-09+AC0-22,41363
2091,ETH,2014+AC0-09+AC0-23,39852
2092,ETH,2014+AC0-09+AC0-24,43217
2093,ETH,2014+AC0-09+AC0-25,42205
2094,ETH,2014+AC0-09+AC0-26,37150
2095,ETH,2014+AC0-09+AC0-27,34760
2096,ETH,2014+AC0-09+AC0-28,34222
2097,ETH,2014+AC0-09+AC0-29,34146
2098,ETH,2014+AC0-09+AC0-30,34923
2099,ETH,2014+AC0-10+AC0-01,33483
2100,ETH,2014+AC0-10+AC0-02,34842
2101,ETH,2014+AC0-10+AC0-03,38460
2102,ETH,2014+AC0-10+AC0-04,34766
2103,ETH,2014+AC0-10+AC0-05,31748
2104,ETH,2014+AC0-10+AC0-06,30378
2105,ETH,2014+AC0-10+AC0-07,28712
2106,ETH,2014+AC0-10+AC0-08,30944
2107,ETH,2014+AC0-10+AC0-09,29689
2108,ETH,2014+AC0-10+AC0-10,29592
2109,ETH,2014+AC0-10+AC0-11,30313
2110,ETH,2014+AC0-10+AC0-12,29240
2111,ETH,2014+AC0-10+AC0-13,30804
2112,ETH,2014+AC0-10+AC0-14,31413
2113,ETH,2014+AC0-10+AC0-15,29500
2114,ETH,2014+AC0-10+AC0-16,29238
2115,ETH,2014+AC0-10+AC0-17,30104
2116,ETH,2014+AC0-10+AC0-18,29895
2117,ETH,2014+AC0-10+AC0-19,28941
2118,ETH,2014+AC0-10+AC0-20,29432
2119,ETH,2014+AC0-10+AC0-21,28949
2120,ETH,2014+AC0-10+AC0-22,28629
2121,ETH,2014+AC0-10+AC0-23,27721
2122,ETH,2014+AC0-10+AC0-24,24797
2123,ETH,2014+AC0-10+AC0-25,27533
2124,ETH,2014+AC0-10+AC0-26,24267
2125,ETH,2014+AC0-10+AC0-27,25770
2126,ETH,2014+AC0-10+AC0-28,28506
2127,ETH,2014+AC0-10+AC0-29,25191
2128,ETH,2014+AC0-10+AC0-30,25198
2129,ETH,2014+AC0-10+AC0-31,25597
2130,ETH,2014+AC0-11+AC0-01,26250
2131,ETH,2014+AC0-11+AC0-02,25634
2132,ETH,2014+AC0-11+AC0-03,25459
2133,ETH,2014+AC0-11+AC0-04,25185
2134,ETH,2014+AC0-11+AC0-05,25701
2135,ETH,2014+AC0-11+AC0-06,24511
2136,ETH,2014+AC0-11+AC0-07,23859
2137,ETH,2014+AC0-11+AC0-08,24747
2138,ETH,2014+AC0-11+AC0-09,24972
2139,ETH,2014+AC0-11+AC0-10,27607
2140,ETH,2014+AC0-11+AC0-11,27901
2141,ETH,2014+AC0-11+AC0-12,26710
2142,ETH,2014+AC0-11+AC0-13,31813
2143,ETH,2014+AC0-11+AC0-14,29519
2144,ETH,2014+AC0-11+AC0-15,26678
2145,ETH,2014+AC0-11+AC0-16,25348
2146,ETH,2014+AC0-11+AC0-17,37258
2147,ETH,2014+AC0-11+AC0-18,27633
2148,ETH,2014+AC0-11+AC0-19,22377
2149,ETH,2014+AC0-11+AC0-20,28927
2150,ETH,2014+AC0-11+AC0-21,35160
2151,ETH,2014+AC0-11+AC0-22,25319
2152,ETH,2014+AC0-11+AC0-23,23682
2153,ETH,2014+AC0-11+AC0-24,24175
2154,ETH,2014+AC0-11+AC0-25,24033
2155,ETH,2014+AC0-11+AC0-26,25745
2156,ETH,2014+AC0-11+AC0-27,24360
2157,ETH,2014+AC0-11+AC0-28,24235
2158,ETH,2014+AC0-11+AC0-29,25256
2159,ETH,2014+AC0-11+AC0-30,27070
2160,ETH,2014+AC0-12+AC0-01,25769
2161,ETH,2014+AC0-12+AC0-02,26040
2162,ETH,2014+AC0-12+AC0-03,26692
2163,ETH,2014+AC0-12+AC0-04,25137
2164,ETH,2014+AC0-12+AC0-05,27456
2165,ETH,2014+AC0-12+AC0-06,24705
2166,ETH,2014+AC0-12+AC0-07,23484
2167,ETH,2014+AC0-12+AC0-08,26847
2168,ETH,2014+AC0-12+AC0-09,24220
2169,ETH,2014+AC0-12+AC0-10,25848
2170,ETH,2014+AC0-12+AC0-11,22686
2171,ETH,2014+AC0-12+AC0-12,21731
2172,ETH,2014+AC0-12+AC0-13,22920
2173,ETH,2014+AC0-12+AC0-14,23141
2174,ETH,2014+AC0-12+AC0-15,20926
2175,ETH,2014+AC0-12+AC0-16,21454
2176,ETH,2014+AC0-12+AC0-17,19722
2177,ETH,2014+AC0-12+AC0-18,20127
2178,ETH,2014+AC0-12+AC0-19,20247
2179,ETH,2014+AC0-12+AC0-20,19868
2180,ETH,2014+AC0-12+AC0-21,20291
2181,ETH,2014+AC0-12+AC0-22,19023
2182,ETH,2014+AC0-12+AC0-23,16843
2183,ETH,2014+AC0-12+AC0-24,20808
2184,ETH,2014+AC0-12+AC0-25,17402
2185,ETH,2014+AC0-12+AC0-26,26517
2186,ETH,2014+AC0-12+AC0-27,15986
2187,ETH,2014+AC0-12+AC0-28,18296
2188,ETH,2014+AC0-12+AC0-29,16782
2189,ETH,2014+AC0-12+AC0-30,16984
2190,ETH,2014+AC0-12+AC0-31,16214
2191,ETH,2015+AC0-01+AC0-01,15647
2192,ETH,2015+AC0-01+AC0-02,17947
2193,ETH,2015+AC0-01+AC0-03,12957
2194,ETH,2015+AC0-01+AC0-04,13135
2195,ETH,2015+AC0-01+AC0-05,12116
2196,ETH,2015+AC0-01+AC0-06,12307
2197,ETH,2015+AC0-01+AC0-07,10949
2198,ETH,2015+AC0-01+AC0-08,12884
2199,ETH,2015+AC0-01+AC0-09,12815
2200,ETH,2015+AC0-01+AC0-10,15472
2201,ETH,2015+AC0-01+AC0-11,14657
2202,ETH,2015+AC0-01+AC0-12,11722
2203,ETH,2015+AC0-01+AC0-13,11652
2204,ETH,2015+AC0-01+AC0-14,10477
2205,ETH,2015+AC0-01+AC0-15,9121
2206,ETH,2015+AC0-01+AC0-16,10027
2207,ETH,2015+AC0-01+AC0-17,10469
2208,ETH,2015+AC0-01+AC0-18,9249
2209,ETH,2015+AC0-01+AC0-19,10366
2210,ETH,2015+AC0-01+AC0-20,9501
2211,ETH,2015+AC0-01+AC0-21,10037
2212,ETH,2015+AC0-01+AC0-22,11503
2213,ETH,2015+AC0-01+AC0-23,9106
2214,ETH,2015+AC0-01+AC0-24,10411
2215,ETH,2015+AC0-01+AC0-25,13144
2216,ETH,2015+AC0-01+AC0-26,12358
2217,ETH,2015+AC0-01+AC0-27,12510
2218,ETH,2015+AC0-01+AC0-28,14101
2219,ETH,2015+AC0-01+AC0-29,13164
2220,ETH,2015+AC0-01+AC0-30,11091
2221,ETH,2015+AC0-01+AC0-31,11894
2222,ETH,2015+AC0-02+AC0-01,11208
2223,ETH,2015+AC0-02+AC0-02,9701
2224,ETH,2015+AC0-02+AC0-03,10616
2225,ETH,2015+AC0-02+AC0-04,10587
2226,ETH,2015+AC0-02+AC0-05,10272
2227,ETH,2015+AC0-02+AC0-06,9863
2228,ETH,2015+AC0-02+AC0-07,10119
2229,ETH,2015+AC0-02+AC0-08,10544
2230,ETH,2015+AC0-02+AC0-09,10307
2231,ETH,2015+AC0-02+AC0-10,12984
2232,ETH,2015+AC0-02+AC0-11,11085
2233,ETH,2015+AC0-02+AC0-12,11158
2234,ETH,2015+AC0-02+AC0-13,11545
2235,ETH,2015+AC0-02+AC0-14,13053
2236,ETH,2015+AC0-02+AC0-15,12555
2237,ETH,2015+AC0-02+AC0-16,11247
2238,ETH,2015+AC0-02+AC0-17,11458
2239,ETH,2015+AC0-02+AC0-18,11945
2240,ETH,2015+AC0-02+AC0-19,13344
2241,ETH,2015+AC0-02+AC0-20,16904
2242,ETH,2015+AC0-02+AC0-21,19679
2243,ETH,2015+AC0-02+AC0-22,19577
2244,ETH,2015+AC0-02+AC0-23,20461
2245,ETH,2015+AC0-02+AC0-24,17025
2246,ETH,2015+AC0-02+AC0-25,17815
2247,ETH,2015+AC0-02+AC0-26,17115
2248,ETH,2015+AC0-02+AC0-27,17019
2249,ETH,2015+AC0-02+AC0-28,18854
2250,ETH,2015+AC0-03+AC0-01,18983
2251,ETH,2015+AC0-03+AC0-02,18895
2252,ETH,2015+AC0-03+AC0-03,17769
2253,ETH,2015+AC0-03+AC0-04,14955
2254,ETH,2015+AC0-03+AC0-05,14639
2255,ETH,2015+AC0-03+AC0-06,16521
2256,ETH,2015+AC0-03+AC0-07,14490
2257,ETH,2015+AC0-03+AC0-08,15024
2258,ETH,2015+AC0-03+AC0-09,19807
2259,ETH,2015+AC0-03+AC0-10,13623
2260,ETH,2015+AC0-03+AC0-11,10886
2261,ETH,2015+AC0-03+AC0-12,10698
2262,ETH,2015+AC0-03+AC0-13,6218
2263,ETH,2015+AC0-03+AC0-14,4792
2264,ETH,2015+AC0-03+AC0-15,3037
2265,ETH,2015+AC0-03+AC0-16,3856
